year,sector,sector_angle_deg,sector_angle_rad,row,col,latitude,longitude,distance_pixels,actual_angle_deg,actual_angle_rad,center_row,center_col
2000,4,162.0,2.827433388230814,7723,7578,39.928721990422346,116.03210639893156,1286.1343445324767,177.84895381114438,3.104049815231787,7771.273791904092,8863.228070500012
2000,5,198.0,3.4557519189487724,7785,7762,39.912013326137725,116.08169340261496,1101.3136120315012,180.71412370331126,3.1540564634791095,7771.273791904092,8863.228070500012
2000,6,234.0,4.084070449666731,8404,8396,39.74519617787673,116.25255296965449,786.5395884979921,233.55648988685962,4.076329737926539,7771.273791904092,8863.228070500012
2000,7,270.0,4.71238898038469,8709,8625,39.66300032937979,116.3142672296735,967.5138525747778,255.74564052538935,4.463603474789885,7771.273791904092,8863.228070500012
2000,8,306.0,5.340707511102648,8277,9441,39.77942199020168,116.53417481122597,767.8407387428754,318.80420416805583,5.564183031932804,7771.273791904092,8863.228070500012
2000,9,342.0,5.969026041820607,7959,10193,39.86512126830669,116.73683473932333,1342.9573759774316,351.96455541583003,6.142940342324274,7771.273791904092,8863.228070500012
2001,0,18.0,0.3141592653589793,7769,9920,39.9163252395015,116.66326271755393,1056.7743756870482,0.12327965468740436,0.002151635875016867,7771.273791904092,8863.228070500012
2001,1,54.0,0.9424777960769379,7359,9421,40.0268180194482,116.52878491952124,693.5987347372528,36.469738139732065,0.6365170078784763,7771.273791904092,8863.228070500012
2001,2,90.0,1.5707963267948966,7097,8703,40.09742560077999,116.3352878073219,693.0499123619305,103.36730029856021,1.8040997291075933,7771.273791904092,8863.228070500012
2001,3,126.0,2.199114857512855,7045,8424,40.11143931921226,116.2600988180411,848.7608136111797,121.16425957589283,2.114715265340398,7771.273791904092,8863.228070500012
2001,4,162.0,2.827433388230814,7723,7578,39.928721990422346,116.03210639893156,1286.1343445324767,177.84895381114438,3.104049815231787,7771.273791904092,8863.228070500012
2001,5,198.0,3.4557519189487724,7785,7762,39.912013326137725,116.08169340261496,1101.3136120315012,180.71412370331126,3.1540564634791095,7771.273791904092,8863.228070500012
2001,6,234.0,4.084070449666731,8385,8229,39.75031657499621,116.20754737392011,882.5560061060999,224.05880804504037,3.9105639184799137,7771.273791904092,8863.228070500012
2001,7,270.0,4.71238898038469,8714,8640,39.661652856453614,116.31830964845204,968.7948569692388,256.67829954492464,4.479881445479197,7771.273791904092,8863.228070500012
2001,8,306.0,5.340707511102648,8277,9441,39.77942199020168,116.53417481122597,767.8407387428754,318.80420416805583,5.564183031932804,7771.273791904092,8863.228070500012
2001,9,342.0,5.969026041820607,8030,10194,39.84598715275494,116.73710423390857,1355.689189711568,348.997911183264,6.091162632730697,7771.273791904092,8863.228070500012
2002,0,18.0,0.3141592653589793,7769,9920,39.9163252395015,116.66326271755393,1056.7743756870482,0.12327965468740436,0.002151635875016867,7771.273791904092,8863.228070500012
2002,1,54.0,0.9424777960769379,7072,9127,40.104162965410886,116.4495535114619,747.3683608743909,69.33310458037657,1.2100909555571326,7771.273791904092,8863.228070500012
2002,2,90.0,1.5707963267948966,7009,8735,40.12114112428075,116.34391163404945,772.9836815146869,99.54877547862824,1.737453898430657,7771.273791904092,8863.228070500012
2002,3,126.0,2.199114857512855,7211,8197,40.066703218063104,116.19892354719255,870.4978827181367,139.93737426666058,2.4423679275488124,7771.273791904092,8863.228070500012
2002,4,162.0,2.827433388230814,7723,7578,39.928721990422346,116.03210639893156,1286.1343445324767,177.84895381114438,3.104049815231787,7771.273791904092,8863.228070500012
2002,5,198.0,3.4557519189487724,7901,7767,39.880751954250364,116.08304087554114,1103.877199519549,186.74892095859758,3.2593835452741726,7771.273791904092,8863.228070500012
2002,6,234.0,4.084070449666731,8605,8558,39.69102776624432,116.2962110924627,887.8420834175083,249.8922667565903,4.361442830174472,7771.273791904092,8863.228070500012
2002,7,270.0,4.71238898038469,8719,8640,39.66030538352743,116.31830964845204,973.6609969445253,256.74609521312743,4.4810647031079265,7771.273791904092,8863.228070500012
2002,8,306.0,5.340707511102648,8370,9590,39.754358993774744,116.5743295044261,941.6318334519283,320.51776343889105,5.594090283136952,7771.273791904092,8863.228070500012
2002,9,342.0,5.969026041820607,8078,10184,39.833051412663615,116.7344092880562,1355.9201512213083,346.9258069914696,6.054997592139507,7771.273791904092,8863.228070500012
2003,0,18.0,0.3141592653589793,7769,9920,39.9163252395015,116.66326271755393,1056.7743756870482,0.12327965468740436,0.002151635875016867,7771.273791904092,8863.228070500012
2003,1,54.0,0.9424777960769379,7072,9127,40.104162965410886,116.4495535114619,747.3683608743909,69.33310458037657,1.2100909555571326,7771.273791904092,8863.228070500012
2003,2,90.0,1.5707963267948966,7011,9011,40.120602135110275,116.41829213957455,774.5016344749544,79.0007497998128,1.3788231955509844,7771.273791904092,8863.228070500012
2003,3,126.0,2.199114857512855,7126,8274,40.089610257808154,116.21967463025571,873.8237726129065,132.40058730059883,2.310826179969641,7771.273791904092,8863.228070500012
2003,4,162.0,2.827433388230814,7723,7578,39.928721990422346,116.03210639893156,1286.1343445324767,177.84895381114438,3.104049815231787,7771.273791904092,8863.228070500012
2003,5,198.0,3.4557519189487724,7900,7766,39.8810214488356,116.0827713809559,1104.7533097230034,186.69132249424132,3.2583782624270636,7771.273791904092,8863.228070500012
2003,6,234.0,4.084070449666731,8605,8558,39.69102776624432,116.2962110924627,887.8420834175083,249.8922667565903,4.361442830174472,7771.273791904092,8863.228070500012
2003,7,270.0,4.71238898038469,8734,8712,39.6562629647489,116.33771325858902,974.5315187626732,261.07274815747144,4.556579042577836,7771.273791904092,8863.228070500012
2003,8,306.0,5.340707511102648,8437,9549,39.736302856563945,116.56328022643143,955.7586114892675,315.8497614528489,5.512618278990882,7771.273791904092,8863.228070500012
2003,9,342.0,5.969026041820607,8008,10223,39.851916033630125,116.7449195768804,1380.224256364011,350.1242084777692,6.110820228876116,7771.273791904092,8863.228070500012
2004,0,18.0,0.3141592653589793,7769,9920,39.9163252395015,116.66326271755393,1056.7743756870482,0.12327965468740436,0.002151635875016867,7771.273791904092,8863.228070500012
2004,1,54.0,0.9424777960769379,7289,9466,40.04568264041471,116.54091217585686,771.9598495716534,38.66306823779099,0.6747978396726947,7771.273791904092,8863.228070500012
2004,2,90.0,1.5707963267948966,6942,9048,40.13919726149155,116.42826343922827,849.609138292509,77.43900939308455,1.351565683392141,7771.273791904092,8863.228070500012
2004,3,126.0,2.199114857512855,7096,8295,40.097695095365225,116.22533401654567,882.5405566526093,130.07987473852285,2.2703221047690216,7771.273791904092,8863.228070500012
2004,4,162.0,2.827433388230814,7726,7575,39.92791350666664,116.03129791517586,1289.023381423921,177.9872119812316,3.1064628755175914,7771.273791904092,8863.228070500012
2004,5,198.0,3.4557519189487724,7900,7766,39.8810214488356,116.0827713809559,1104.7533097230034,186.69132249424132,3.2583782624270636,7771.273791904092,8863.228070500012
2004,6,234.0,4.084070449666731,8598,8517,39.692914228340975,116.28516181446803,896.297997294873,247.27635138209794,4.31578649393604,7771.273791904092,8863.228070500012
2004,7,270.0,4.71238898038469,8738,8713,39.65518498640795,116.33798275317426,978.3292056284783,261.16695616916013,4.558223282563561,7771.273791904092,8863.228070500012
2004,8,306.0,5.340707511102648,8493,9563,39.721211159790734,116.56705315062473,1005.2708454782891,314.1151676730495,5.482343906348769,7771.273791904092,8863.228070500012
2004,9,342.0,5.969026041820607,8008,10223,39.851916033630125,116.7449195768804,1380.224256364011,350.1242084777692,6.110820228876116,7771.273791904092,8863.228070500012
2005,0,18.0,0.3141592653589793,7769,9920,39.9163252395015,116.66326271755393,1056.7743756870482,0.12327965468740436,0.002151635875016867,7771.273791904092,8863.228070500012
2005,1,54.0,0.9424777960769379,7289,9466,40.04568264041471,116.54091217585686,771.9598495716534,38.66306823779099,0.6747978396726947,7771.273791904092,8863.228070500012
2005,2,90.0,1.5707963267948966,6942,9048,40.13919726149155,116.42826343922827,849.609138292509,77.43900939308455,1.351565683392141,7771.273791904092,8863.228070500012
2005,3,126.0,2.199114857512855,7096,8295,40.097695095365225,116.22533401654567,882.5405566526093,130.07987473852285,2.2703221047690216,7771.273791904092,8863.228070500012
2005,4,162.0,2.827433388230814,7725,7575,39.928183001251874,116.03129791517586,1289.0588913782672,177.9427916410363,3.1056875943263273,7771.273791904092,8863.228070500012
2005,5,198.0,3.4557519189487724,7900,7766,39.8810214488356,116.0827713809559,1104.7533097230034,186.69132249424132,3.2583782624270636,7771.273791904092,8863.228070500012
2005,6,234.0,4.084070449666731,8598,8517,39.692914228340975,116.28516181446803,896.297997294873,247.27635138209794,4.31578649393604,7771.273791904092,8863.228070500012
2005,7,270.0,4.71238898038469,8747,8699,39.65275953514083,116.33420982898096,989.4506012456491,260.4458858313681,4.5456382310306225,7771.273791904092,8863.228070500012
2005,8,306.0,5.340707511102648,8474,9627,39.72633155691022,116.58430080407983,1037.8688182217386,317.3836675662874,5.539389991086853,7771.273791904092,8863.228070500012
2005,9,342.0,5.969026041820607,8008,10223,39.851916033630125,116.7449195768804,1380.224256364011,350.1242084777692,6.110820228876116,7771.273791904092,8863.228070500012
2006,0,18.0,0.3141592653589793,7767,10167,39.91686422867197,116.7298278801072,1303.7789342712058,0.18781610188767037,0.003278009366200985,7771.273791904092,8863.228070500012
2006,1,54.0,0.9424777960769379,7006,9112,40.12194960803645,116.44551109268336,804.6933884917996,71.99191447345562,1.2564959423759605,7771.273791904092,8863.228070500012
2006,2,90.0,1.5707963267948966,6942,9104,40.13919726149155,116.44335513600147,863.5196257029357,73.80983652462801,1.2882246677135274,7771.273791904092,8863.228070500012
2006,3,126.0,2.199114857512855,7096,8295,40.097695095365225,116.22533401654567,882.5405566526093,130.07987473852285,2.2703221047690216,7771.273791904092,8863.228070500012
2006,4,162.0,2.827433388230814,7725,7575,39.928183001251874,116.03129791517586,1289.0588913782672,177.9427916410363,3.1056875943263273,7771.273791904092,8863.228070500012
2006,5,198.0,3.4557519189487724,7900,7766,39.8810214488356,116.0827713809559,1104.7533097230034,186.69132249424132,3.2583782624270636,7771.273791904092,8863.228070500012
2006,6,234.0,4.084070449666731,8389,8141,39.74923859665527,116.18383185041935,950.3678519324607,220.5405788274956,3.849159234793894,7771.273791904092,8863.228070500012
2006,7,270.0,4.71238898038469,8747,8699,39.65275953514083,116.33420982898096,989.4506012456491,260.4458858313681,4.5456382310306225,7771.273791904092,8863.228070500012
2006,8,306.0,5.340707511102648,8479,9631,39.72498408398404,116.58537878242078,1044.1983151460968,317.33037847597075,5.538459921005435,7771.273791904092,8863.228070500012
2006,9,342.0,5.969026041820607,8015,10224,39.850029571533476,116.74518907146563,1382.426384523939,349.84549424900285,6.105955747911986,7771.273791904092,8863.228070500012
2007,0,18.0,0.3141592653589793,7767,10167,39.91686422867197,116.7298278801072,1303.7789342712058,0.18781610188767037,0.003278009366200985,7771.273791904092,8863.228070500012
2007,1,54.0,0.9424777960769379,7031,9305,40.11521224340556,116.49752354763389,862.0717630651204,59.172586859833956,1.032756467626435,7771.273791904092,8863.228070500012
2007,2,90.0,1.5707963267948966,6725,8938,40.19767758648773,116.39861903485233,1048.9421762263726,85.91230809009491,1.4994526441599174,7771.273791904092,8863.228070500012
2007,3,126.0,2.199114857512855,6817,8337,40.17288408464603,116.23665278912557,1089.7497199344352,118.8742528494168,2.074747108070574,7771.273791904092,8863.228070500012
2007,4,162.0,2.827433388230814,7725,7575,39.928183001251874,116.03129791517586,1289.0588913782672,177.9427916410363,3.1056875943263273,7771.273791904092,8863.228070500012
2007,5,198.0,3.4557519189487724,7900,7766,39.8810214488356,116.0827713809559,1104.7533097230034,186.69132249424132,3.2583782624270636,7771.273791904092,8863.228070500012
2007,6,234.0,4.084070449666731,8716,8554,39.66111386728314,116.29513311412175,994.0470853276687,251.8756775158583,4.39605987834318,7771.273791904092,8863.228070500012
2007,7,270.0,4.71238898038469,8724,8556,39.65895791060125,116.29567210329223,1001.0376191212636,252.12691211694965,4.400444749327158,7771.273791904092,8863.228070500012
2007,8,306.0,5.340707511102648,8504,9643,39.71824671935314,116.58861271744361,1070.0149335718368,316.7815906103311,5.52888176585503,7771.273791904092,8863.228070500012
2007,9,342.0,5.969026041820607,8027,10222,39.84679563651065,116.74465008229517,1382.6268657538199,349.341387619383,6.097157427443989,7771.273791904092,8863.228070500012
2008,0,18.0,0.3141592653589793,7081,10086,40.101737514143764,116.70799881870309,1404.1542291937794,29.445404409833802,0.5139192565328576,7771.273791904092,8863.228070500012
2008,1,54.0,0.9424777960769379,6908,9902,40.14836007738957,116.65841181501969,1350.6623417070593,39.728353573230066,0.6933905762493188,7771.273791904092,8863.228070500012
2008,2,90.0,1.5707963267948966,6717,8981,40.19983354316962,116.41020730201747,1060.8314925915345,83.62596859180385,1.459548492096343,7771.273791904092,8863.228070500012
2008,3,126.0,2.199114857512855,6772,7816,40.185011340981646,116.09624611021769,1447.4925709065178,136.34232717556642,2.379622519044975,7771.273791904092,8863.228070500012
2008,4,162.0,2.827433388230814,7725,7574,39.928183001251874,116.03102842059062,1290.058247360315,177.94438596158392,3.1057154204692154,7771.273791904092,8863.228070500012
2008,5,198.0,3.4557519189487724,7900,7766,39.8810214488356,116.0827713809559,1104.7533097230034,186.69132249424132,3.2583782624270636,7771.273791904092,8863.228070500012
2008,6,234.0,4.084070449666731,8719,8555,39.66030538352743,116.295402608707,996.5889368019338,251.983970649827,4.397949950088236,7771.273791904092,8863.228070500012
2008,7,270.0,4.71238898038469,8724,8556,39.65895791060125,116.29567210329223,1001.0376191212636,252.12691211694965,4.400444749327158,7771.273791904092,8863.228070500012
2008,8,306.0,5.340707511102648,8504,9643,39.71824671935314,116.58861271744361,1070.0149335718368,316.7815906103311,5.52888176585503,7771.273791904092,8863.228070500012
2008,9,342.0,5.969026041820607,7831,10257,39.899616575216875,116.75408239277841,1395.051042577165,357.5462504113214,6.2403592978376885,7771.273791904092,8863.228070500012
2009,0,18.0,0.3141592653589793,7081,10086,40.101737514143764,116.70799881870309,1404.1542291937794,29.445404409833802,0.5139192565328576,7771.273791904092,8863.228070500012
2009,1,54.0,0.9424777960769379,6908,9902,40.14836007738957,116.65841181501969,1350.6623417070593,39.728353573230066,0.6933905762493188,7771.273791904092,8863.228070500012
2009,2,90.0,1.5707963267948966,6617,8943,40.22678300169321,116.3999665077785,1157.0270296811573,86.04657144087338,1.5017959816957618,7771.273791904092,8863.228070500012
2009,3,126.0,2.199114857512855,6772,7816,40.185011340981646,116.09624611021769,1447.4925709065178,136.34232717556642,2.379622519044975,7771.273791904092,8863.228070500012
2009,4,162.0,2.827433388230814,7725,7574,39.928183001251874,116.03102842059062,1290.058247360315,177.94438596158392,3.1057154204692154,7771.273791904092,8863.228070500012
2009,5,198.0,3.4557519189487724,8509,7843,39.71689924642696,116.10352246401906,1259.0096401329677,215.87066558967308,3.7676538730114215,7771.273791904092,8863.228070500012
2009,6,234.0,4.084070449666731,8796,7795,39.63955430046427,116.09058672392774,1480.2618052772953,223.8092839347845,3.9062089011928394,7771.273791904092,8863.228070500012
2009,7,270.0,4.71238898038469,8724,8556,39.65895791060125,116.29567210329223,1001.0376191212636,252.12691211694965,4.400444749327158,7771.273791904092,8863.228070500012
2009,8,306.0,5.340707511102648,8506,9644,39.71770773018267,116.58888221202884,1072.1135232605388,316.740295198997,5.528161024961285,7771.273791904092,8863.228070500012
2009,9,342.0,5.969026041820607,7850,10312,39.89449617809739,116.76890459496639,1450.9093422913363,356.88960873674495,6.2288987386105195,7771.273791904092,8863.228070500012
2010,0,18.0,0.3141592653589793,7081,10086,40.101737514143764,116.70799881870309,1404.1542291937794,29.445404409833802,0.5139192565328576,7771.273791904092,8863.228070500012
2010,1,54.0,0.9424777960769379,6613,9955,40.227860980034144,116.6726950280372,1591.7173502403027,46.692928774200766,0.8149453445090032,7771.273791904092,8863.228070500012
2010,2,90.0,1.5707963267948966,6521,8457,40.252654481875844,116.26899213935388,1314.6124143580873,107.99956434659656,1.8849479885675882,7771.273791904092,8863.228070500012
2010,3,126.0,2.199114857512855,6651,7646,40.217620185795184,116.05043203072759,1654.2846020078755,137.37513761615276,2.39764846178218,7771.273791904092,8863.228070500012
2010,4,162.0,2.827433388230814,7725,7574,39.928183001251874,116.03102842059062,1290.058247360315,177.94438596158392,3.1057154204692154,7771.273791904092,8863.228070500012
2010,5,198.0,3.4557519189487724,8527,7238,39.71204834389272,115.94047823995137,1792.34159209237,204.93828722523787,3.5768478754782347,7771.273791904092,8863.228070500012
2010,6,234.0,4.084070449666731,8796,7795,39.63955430046427,116.09058672392774,1480.2618052772953,223.8092839347845,3.9062089011928394,7771.273791904092,8863.228070500012
2010,7,270.0,4.71238898038469,8754,8629,39.65087307304418,116.31534520801445,1010.2542200301469,256.59394980946865,4.478409264872305,7771.273791904092,8863.228070500012
2010,8,306.0,5.340707511102648,8506,9644,39.71770773018267,116.58888221202884,1072.1135232605388,316.740295198997,5.528161024961285,7771.273791904092,8863.228070500012
2010,9,342.0,5.969026041820607,7850,10312,39.89449617809739,116.76890459496639,1450.9093422913363,356.88960873674495,6.2288987386105195,7771.273791904092,8863.228070500012
2011,0,18.0,0.3141592653589793,7081,10086,40.101737514143764,116.70799881870309,1404.1542291937794,29.445404409833802,0.5139192565328576,7771.273791904092,8863.228070500012
2011,1,54.0,0.9424777960769379,6613,9955,40.227860980034144,116.6726950280372,1591.7173502403027,46.692928774200766,0.8149453445090032,7771.273791904092,8863.228070500012
2011,2,90.0,1.5707963267948966,6521,8457,40.252654481875844,116.26899213935388,1314.6124143580873,107.99956434659656,1.8849479885675882,7771.273791904092,8863.228070500012
2011,3,126.0,2.199114857512855,6651,7646,40.217620185795184,116.05043203072759,1654.2846020078755,137.37513761615276,2.39764846178218,7771.273791904092,8863.228070500012
2011,4,162.0,2.827433388230814,7724,7574,39.928452495837114,116.03102842059062,1290.0945039671224,177.90000245778117,3.104940782194286,7771.273791904092,8863.228070500012
2011,5,198.0,3.4557519189487724,8778,7293,39.64440520299852,115.95530044213935,1865.2382827546073,212.66530262156058,3.7117097354963606,7771.273791904092,8863.228070500012
2011,6,234.0,4.084070449666731,8796,7795,39.63955430046427,116.09058672392774,1480.2618052772953,223.8092839347845,3.9062089011928394,7771.273791904092,8863.228070500012
2011,7,270.0,4.71238898038469,8804,8528,39.63739834378239,116.28812625490562,1085.7722045343185,252.01631150693248,4.398514404527644,7771.273791904092,8863.228070500012
2011,8,306.0,5.340707511102648,8506,9644,39.71770773018267,116.58888221202884,1072.1135232605388,316.740295198997,5.528161024961285,7771.273791904092,8863.228070500012
2011,9,342.0,5.969026041820607,7850,10312,39.89449617809739,116.76890459496639,1450.9093422913363,356.88960873674495,6.2288987386105195,7771.273791904092,8863.228070500012
2012,0,18.0,0.3141592653589793,7081,10086,40.101737514143764,116.70799881870309,1404.1542291937794,29.445404409833802,0.5139192565328576,7771.273791904092,8863.228070500012
2012,1,54.0,0.9424777960769379,6613,9955,40.227860980034144,116.6726950280372,1591.7173502403027,46.692928774200766,0.8149453445090032,7771.273791904092,8863.228070500012
2012,2,90.0,1.5707963267948966,6521,8457,40.252654481875844,116.26899213935388,1314.6124143580873,107.99956434659656,1.8849479885675882,7771.273791904092,8863.228070500012
2012,3,126.0,2.199114857512855,6651,7646,40.217620185795184,116.05043203072759,1654.2846020078755,137.37513761615276,2.39764846178218,7771.273791904092,8863.228070500012
2012,4,162.0,2.827433388230814,7724,7574,39.928452495837114,116.03102842059062,1290.0945039671224,177.90000245778117,3.104940782194286,7771.273791904092,8863.228070500012
2012,5,198.0,3.4557519189487724,8860,7106,39.622306647009175,115.90490495470024,2067.1659942897886,211.7811228241711,3.6962778868522976,7771.273791904092,8863.228070500012
2012,6,234.0,4.084070449666731,8796,7795,39.63955430046427,116.09058672392774,1480.2618052772953,223.8092839347845,3.9062089011928394,7771.273791904092,8863.228070500012
2012,7,270.0,4.71238898038469,8804,8528,39.63739834378239,116.28812625490562,1085.7722045343185,252.01631150693248,4.398514404527644,7771.273791904092,8863.228070500012
2012,8,306.0,5.340707511102648,8506,9644,39.71770773018267,116.58888221202884,1072.1135232605388,316.740295198997,5.528161024961285,7771.273791904092,8863.228070500012
2012,9,342.0,5.969026041820607,7850,10312,39.89449617809739,116.76890459496639,1450.9093422913363,356.88960873674495,6.2288987386105195,7771.273791904092,8863.228070500012
2013,0,18.0,0.3141592653589793,6833,10663,40.16857217128226,116.86349719438418,2029.6641857189559,27.534349997363027,0.4805650648504768,7771.273791904092,8863.228070500012
2013,1,54.0,0.9424777960769379,6692,10323,40.20657090780051,116.77186903540398,1815.4244693864723,36.477151271250406,0.6366463914313548,7771.273791904092,8863.228070500012
2013,2,90.0,1.5707963267948966,6521,8457,40.252654481875844,116.26899213935388,1314.6124143580873,107.99956434659656,1.8849479885675882,7771.273791904092,8863.228070500012
2013,3,126.0,2.199114857512855,6651,7646,40.217620185795184,116.05043203072759,1654.2846020078755,137.37513761615276,2.39764846178218,7771.273791904092,8863.228070500012
2013,4,162.0,2.827433388230814,7724,7574,39.928452495837114,116.03102842059062,1290.0945039671224,177.90000245778117,3.104940782194286,7771.273791904092,8863.228070500012
2013,5,198.0,3.4557519189487724,8860,7106,39.622306647009175,115.90490495470024,2067.1659942897886,211.7811228241711,3.6962778868522976,7771.273791904092,8863.228070500012
2013,6,234.0,4.084070449666731,8796,7795,39.63955430046427,116.09058672392774,1480.2618052772953,223.8092839347845,3.9062089011928394,7771.273791904092,8863.228070500012
2013,7,270.0,4.71238898038469,8804,8528,39.63739834378239,116.28812625490562,1085.7722045343185,252.01631150693248,4.398514404527644,7771.273791904092,8863.228070500012
2013,8,306.0,5.340707511102648,8506,9644,39.71770773018267,116.58888221202884,1072.1135232605388,316.740295198997,5.528161024961285,7771.273791904092,8863.228070500012
2013,9,342.0,5.969026041820607,7850,10312,39.89449617809739,116.76890459496639,1450.9093422913363,356.88960873674495,6.2288987386105195,7771.273791904092,8863.228070500012
2014,0,18.0,0.3141592653589793,7010,10799,40.120871629695515,116.90014845797626,2080.0843130219846,21.468040253911592,0.37468798638143674,7771.273791904092,8863.228070500012
2014,1,54.0,0.9424777960769379,6692,10323,40.20657090780051,116.77186903540398,1815.4244693864723,36.477151271250406,0.6366463914313548,7771.273791904092,8863.228070500012
2014,2,90.0,1.5707963267948966,6521,8457,40.252654481875844,116.26899213935388,1314.6124143580873,107.99956434659656,1.8849479885675882,7771.273791904092,8863.228070500012
2014,3,126.0,2.199114857512855,6651,7646,40.217620185795184,116.05043203072759,1654.2846020078755,137.37513761615276,2.39764846178218,7771.273791904092,8863.228070500012
2014,4,162.0,2.827433388230814,7724,7574,39.928452495837114,116.03102842059062,1290.0945039671224,177.90000245778117,3.104940782194286,7771.273791904092,8863.228070500012
2014,5,198.0,3.4557519189487724,8860,7106,39.622306647009175,115.90490495470024,2067.1659942897886,211.7811228241711,3.6962778868522976,7771.273791904092,8863.228070500012
2014,6,234.0,4.084070449666731,8913,7536,39.608023433991676,116.02078762635165,1750.7350128949402,220.70322471236906,3.8519979409997553,7771.273791904092,8863.228070500012
2014,7,270.0,4.71238898038469,8804,8528,39.63739834378239,116.28812625490562,1085.7722045343185,252.01631150693248,4.398514404527644,7771.273791904092,8863.228070500012
2014,8,306.0,5.340707511102648,8531,9666,39.71097036555177,116.59481109290402,1105.2722207949137,316.57805915639045,5.5253294718523955,7771.273791904092,8863.228070500012
2014,9,342.0,5.969026041820607,7850,10312,39.89449617809739,116.76890459496639,1450.9093422913363,356.88960873674495,6.2288987386105195,7771.273791904092,8863.228070500012
2015,0,18.0,0.3141592653589793,7556,11579,39.973727586156734,117.11035423446022,2724.290729445162,4.532244679040626,0.07910259215525256,7771.273791904092,8863.228070500012
2015,1,54.0,0.9424777960769379,6692,10323,40.20657090780051,116.77186903540398,1815.4244693864723,36.477151271250406,0.6366463914313548,7771.273791904092,8863.228070500012
2015,2,90.0,1.5707963267948966,6520,8457,40.252923976461084,116.26899213935388,1315.563509515298,107.98610626929452,1.8847131008076798,7771.273791904092,8863.228070500012
2015,3,126.0,2.199114857512855,6651,7646,40.217620185795184,116.05043203072759,1654.2846020078755,137.37513761615276,2.39764846178218,7771.273791904092,8863.228070500012
2015,4,162.0,2.827433388230814,7724,7574,39.928452495837114,116.03102842059062,1290.0945039671224,177.90000245778117,3.104940782194286,7771.273791904092,8863.228070500012
2015,5,198.0,3.4557519189487724,8860,7106,39.622306647009175,115.90490495470024,2067.1659942897886,211.7811228241711,3.6962778868522976,7771.273791904092,8863.228070500012
2015,6,234.0,4.084070449666731,8913,7536,39.608023433991676,116.02078762635165,1750.7350128949402,220.70322471236906,3.8519979409997553,7771.273791904092,8863.228070500012
2015,7,270.0,4.71238898038469,8804,8528,39.63739834378239,116.28812625490562,1085.7722045343185,252.01631150693248,4.398514404527644,7771.273791904092,8863.228070500012
2015,8,306.0,5.340707511102648,8531,9667,39.71097036555177,116.59508058748926,1105.9987458943706,316.61366783676294,5.525950960567186,7771.273791904092,8863.228070500012
2015,9,342.0,5.969026041820607,7778,11509,39.913899788234374,117.0914896134937,2645.780479330331,359.8543402394284,6.2806430647699445,7771.273791904092,8863.228070500012
